filename,main_object,food_type,drink_type,has_person,person_who,person_emotion,person_action,close_up,top_down,bright_colors,warm_tones,dark_moody,clean_background,packaged,text_overlay,price_discount,brand_logo,cta,multiple_items,brand,year,month,ctr,impressions,spend
ad_225566557225939_img.png,food,fast_food,none,False,none,none,none,False,False,True,False,True,False,False,True,False,True,True,True,Pourly,2025,12,2.37,18248,230.0
ad_2308936472637286_img.png,food,dessert,none,False,none,none,none,False,False,True,True,False,True,True,True,False,True,False,True,Fizzly,2025,6,2.92,5724,57.98
ad_2328234137387026_img.png,food,snack,none,False,none,none,none,False,False,True,True,False,False,True,True,False,True,True,True,SweetSpot,2024,10,3.15,22898,275.71
ad_233579176400359_img.png,person,snack,none,True,girl,positive,eating,False,False,True,True,False,False,True,True,False,True,False,False,Fizzly,2024,11,3.6,12725,182.63
ad_233800946109909_img.png,food,main_dish,none,False,none,none,none,True,True,True,True,False,True,True,False,False,True,False,False,CrunchBox,2024,3,3.61,20923,183.24
ad_237206679085177_img.png,person,none,alcohol,True,multiple,positive,posing,False,False,True,False,False,True,False,True,False,True,True,True,GreenPlate,2024,8,3.91,9369,113.19
ad_2373764296163232_img.png,food,dessert,none,False,none,none,none,False,False,True,False,False,True,True,True,False,True,False,True,SweetSpot,2024,10,2.61,9151,89.29
ad_240274888900462_img.png,food,snack,none,False,none,none,none,True,False,True,True,False,False,True,True,True,True,False,True,SnackHub,2025,2,3.43,8797,103.31
ad_24253403964302942_img.png,food,dessert,none,False,none,none,none,True,False,True,True,False,False,True,True,True,True,False,False,SnackHub,2024,9,4.12,34277,432.88
ad_2438960622954949_img.png,food,snack,none,False,none,none,none,False,False,True,True,False,True,True,True,False,True,True,True,Pourly,2025,3,2.83,9244,50.42
ad_2455116117999988_img.png,person,none,alcohol,True,multiple,positive,none,False,False,True,True,False,False,False,True,False,False,False,True,GreenPlate,2024,5,3.64,8436,96.73
ad_247305381667380_img.png,food,main_dish,none,False,none,none,none,False,False,True,True,False,False,False,True,False,True,False,False,Pourly,2024,10,1.99,5207,37.84
ad_249768401408917_img.png,food,fast_food,none,False,none,none,none,True,False,True,True,False,True,False,True,True,True,True,True,BurgerBee,2025,8,4.31,21036,246.13
ad_251146724618070_img.png,food,healthy,none,False,none,none,none,True,False,True,False,False,False,False,True,False,False,True,False,GreenPlate,2025,2,3.25,18246,176.68
ad_2530692947098404_img.png,food,dessert,none,False,none,none,none,True,False,True,True,False,True,True,False,False,True,False,True,SnackHub,2024,6,3.74,8529,108.62
ad_2533858710152946_img.png,person,none,water_energy,True,multiple,positive,none,False,False,True,True,False,False,True,True,False,True,False,False,BurgerBee,2025,12,3.36,6572,40.97
ad_253509217712194_img.png,food,fast_food,none,False,none,none,none,True,False,True,True,False,False,True,True,False,True,False,False,CrunchBox,2025,5,3.38,87218,982.36
ad_253679540873205_img.png,drink,none,alcohol,False,none,none,none,False,False,True,True,False,False,True,False,False,True,False,False,Pourly,2024,10,2.62,2037,15.86
ad_2538385166334118_img.png,food,dessert,none,False,none,none,none,False,False,True,True,False,True,True,True,False,True,False,True,Pourly,2025,9,2.37,21876,295.98
ad_2554835981350946_img.png,person,snack,none,True,multiple,positive,eating,False,False,True,True,False,False,True,True,False,True,True,False,SnackHub,2024,12,4.17,48601,694.21
ad_257576653868465_img.png,food,main_dish,none,False,none,none,none,True,False,True,True,False,True,True,True,False,True,False,True,GreenPlate,2024,5,2.81,1000,14.96
ad_260221837172790_img.png,food,main_dish,none,True,none,none,none,True,False,True,True,False,False,False,True,False,True,False,True,SnackHub,2024,2,3.42,29558,383.07
ad_260790496611807_img.png,food,dessert,none,False,none,none,none,True,False,True,True,False,True,False,True,True,False,False,True,SweetSpot,2025,5,3.76,10718,134.38
ad_261056606836682_img.png,food,main_dish,none,False,none,none,none,False,True,True,True,False,True,True,True,False,True,False,True,GreenPlate,2024,12,2.9,17258,123.48
ad_26163347433256569_img.png,person,snack,none,True,multiple,positive,eating,False,False,True,True,False,False,False,True,False,False,False,False,SnackHub,2024,4,3.44,9669,80.83
ad_26183436501255773_img.png,food,fast_food,none,False,none,none,none,False,False,True,True,False,True,False,True,False,False,True,False,BurgerBee,2025,11,3.36,39159,378.15
ad_2619885291498148_img.png,person,none,soda_juice,True,man,positive,posing,False,False,True,True,False,False,True,False,False,True,False,False,Fizzly,2025,7,3.82,19208,244.59
ad_266181879703339_img.png,food,dessert,none,False,none,none,none,True,False,True,True,False,False,True,True,False,True,False,False,SweetSpot,2025,6,3.42,15240,215.64
ad_2679515442218558_img.png,person,snack,alcohol,True,multiple,positive,eating,False,False,True,True,False,False,False,True,False,True,False,True,SnackHub,2025,2,3.79,5437,37.47
ad_272721585516401_img.png,person,dessert,none,True,woman,positive,eating,False,False,True,True,False,False,True,False,False,False,False,False,BurgerBee,2024,12,3.81,87753,1248.17
ad_274027652278185_img.png,person,none,alcohol,True,multiple,positive,posing,False,False,True,True,False,True,True,True,False,True,False,False,CrunchBox,2024,11,4.07,13493,161.33
ad_275193655425518_img.png,food,main_dish,none,False,none,none,none,True,False,True,True,False,False,False,True,False,True,False,False,Fizzly,2025,11,2.89,131900,1465.11
ad_279070931851626_img.png,person,dessert,none,True,woman,positive,eating,True,False,True,True,False,False,True,True,False,True,False,False,SnackHub,2025,5,4.63,91818,642.58
ad_2807222189416970_img.png,person,none,water_energy,True,multiple,neutral,none,False,False,True,False,False,False,True,True,False,True,False,False,Pourly,2025,7,2.45,2256,12.53
ad_282266894221310_img.png,food,snack,none,False,none,none,none,False,False,True,True,False,False,True,False,False,True,False,True,SnackHub,2024,11,2.8,6939,74.14
ad_284380503990878_img.png,person,main_dish,alcohol,True,multiple,positive,eating,False,False,True,True,False,False,False,True,False,True,False,True,GreenPlate,2025,7,3.5,4736,54.54
ad_286514957514903_img.png,food,main_dish,none,False,none,none,none,True,False,True,True,False,False,False,True,False,True,False,False,GreenPlate,2024,5,3.17,12730,90.48
ad_288097827684488_img.png,food,main_dish,none,False,none,none,none,True,False,True,True,False,False,False,True,False,True,False,False,GreenPlate,2025,12,2.95,16109,170.18
ad_289023644064025_img.png,food,dessert,none,False,none,none,none,True,False,True,False,True,True,True,True,True,True,False,True,SweetSpot,2024,9,3.77,16813,228.07
ad_289778353541060_img.png,food,dessert,none,False,none,none,none,True,False,True,True,False,True,False,True,False,True,False,False,SweetSpot,2024,4,3.36,38335,511.8
ad_290703967047440_img.png,food,fast_food,none,False,none,none,none,True,False,True,True,False,True,False,True,False,True,True,False,BurgerBee,2024,11,3.65,59491,849.15
ad_291278650622077_img.png,food,dessert,none,False,none,none,none,False,False,True,True,False,False,True,True,False,True,False,False,SweetSpot,2025,3,3.01,35153,304.38
ad_291588857317941_img.png,person,none,soda_juice,True,none,none,none,True,False,True,False,False,False,True,True,False,True,False,False,SnackHub,2024,4,3.56,7624,62.37
ad_293067336657447_img.png,person,none,alcohol,True,man,none,pouring,False,False,True,True,False,False,False,True,False,False,False,False,Pourly,2025,5,2.77,6111,76.35
ad_295085333427470_img.png,food,main_dish,none,False,none,none,none,False,False,True,False,False,True,False,True,False,False,False,False,GreenPlate,2025,6,2.42,13396,124.73
ad_295610113238174_img.png,food,snack,none,False,none,none,none,False,False,True,False,False,True,True,True,False,True,False,True,SnackHub,2024,3,2.57,20457,120.19
ad_301682529343181_img.png,food,main_dish,none,False,none,none,none,True,False,True,True,False,True,False,True,True,True,True,True,SweetSpot,2025,2,4.25,11123,87.07
ad_301689302441091_img.png,person,snack,none,True,boy,positive,posing,False,False,True,True,False,False,True,True,False,True,True,True,GreenPlate,2024,4,4.28,3479,31.96
ad_303763032737172_img.png,food,dessert,none,False,none,none,none,True,False,True,False,False,True,True,True,False,True,False,True,CrunchBox,2024,5,3.6,26424,209.41
ad_303924332219073_img.png,food,healthy,none,False,none,none,none,True,True,True,False,False,True,True,False,False,True,False,False,CrunchBox,2025,4,3.16,9024,75.1
ad_305013829194537_img.png,food,dessert,none,False,none,none,none,True,False,True,False,False,True,False,True,False,True,False,False,SweetSpot,2025,11,3.38,8755,69.5
ad_305172939022181_img.png,food,main_dish,none,False,none,none,none,True,False,True,True,False,True,False,True,True,True,True,False,GreenPlate,2025,12,4.75,12649,68.49
ad_307764051735984_img.png,drink,none,soda_juice,False,none,none,none,False,False,True,True,False,False,True,True,False,True,False,True,Fizzly,2024,3,2.22,10510,119.51
ad_311298481693839_img.png,food,snack,none,False,none,none,none,False,False,True,True,False,False,True,False,False,True,False,True,GreenPlate,2024,8,2.94,9260,101.61
ad_312007744980517_img.png,drink,none,alcohol,False,none,none,none,False,False,True,True,False,True,False,True,False,False,False,False,Pourly,2025,10,2.21,3714,42.84
ad_312606558375666_img.png,food,healthy,none,False,none,none,none,False,False,True,False,False,True,False,True,False,True,True,False,GreenPlate,2024,4,2.8,11941,82.67
ad_312624281558183_img.png,person,dessert,none,True,boy,positive,eating,True,False,True,True,False,False,False,False,False,False,False,False,SnackHub,2025,2,4.81,26982,214.68
ad_313193044545282_img.png,food,snack,none,False,none,none,none,True,True,True,True,False,True,True,True,False,True,False,True,BurgerBee,2025,2,2.8,17407,194.89
ad_315398254193971_img.png,food,dessert,none,False,none,none,none,False,True,True,True,False,True,True,True,False,True,False,True,CrunchBox,2024,1,3.04,34479,379.14
ad_315622741224929_img.png,person,dessert,none,True,multiple,positive,none,True,False,True,True,False,False,True,True,False,True,False,False,SweetSpot,2025,4,4.91,6447,64.88
ad_3188501118114007_img.png,person,snack,none,True,multiple,positive,none,False,False,True,True,False,False,True,True,False,True,False,True,SnackHub,2024,10,3.34,3721,31.64
ad_319338860613376_img.png,food,fast_food,none,False,none,none,none,True,False,True,True,False,True,False,True,False,False,False,True,CrunchBox,2025,9,3.15,10447,147.61
ad_319791357315455_img.png,food,main_dish,none,False,none,none,none,False,False,True,False,False,True,True,True,False,True,False,True,GreenPlate,2024,11,2.51,7228,60.7
ad_321949210721976_img.png,food,dessert,none,False,none,none,none,False,False,True,True,False,True,True,True,False,True,True,True,SweetSpot,2024,7,3.25,8019,76.63
ad_322379887032854_img.png,person,dessert,none,True,man,none,holding,False,False,True,True,False,False,False,True,False,True,False,True,Pourly,2025,12,2.83,16510,194.51
ad_3226832667451445_img.png,food,dessert,none,False,none,none,none,True,False,True,True,False,True,True,True,False,True,False,False,SweetSpot,2024,10,3.67,8078,84.26
ad_322714733821567_img.png,food,fast_food,none,False,none,none,none,True,False,True,True,False,True,False,True,True,True,True,False,CrunchBox,2025,7,5.01,3827,32.41
ad_322770967380400_img.png,food,dessert,none,False,none,none,none,False,False,True,True,False,True,False,True,False,True,True,False,SweetSpot,2025,7,3.42,7638,71.46
ad_325895360051480_img.png,food,main_dish,none,False,none,none,none,True,False,True,False,False,False,False,True,False,True,False,False,GreenPlate,2025,8,3.21,18770,242.97
ad_327029483137645_img.png,food,main_dish,none,False,none,none,none,True,False,True,True,False,False,False,False,False,False,False,False,GreenPlate,2025,1,3.54,26146,203.45
ad_329306843054008_img.png,person,none,alcohol,True,multiple,positive,none,False,False,True,False,False,False,False,True,False,True,False,True,Pourly,2024,10,3.03,25885,166.25
ad_330243879650977_img.png,food,main_dish,none,False,none,none,none,True,True,True,False,False,True,True,True,True,True,True,True,GreenPlate,2025,10,4.53,20424,166.08
ad_330267546280412_img.png,food,fast_food,none,False,none,none,none,True,False,True,True,False,True,False,True,True,True,True,True,CrunchBox,2024,8,4.58,11292,152.39
ad_331698982717035_img.png,person,none,alcohol,True,multiple,positive,none,False,False,True,True,False,False,False,True,False,True,True,True,Pourly,2025,4,3.46,20028,117.96
ad_332135606545658_img.png,food,fast_food,none,False,none,none,none,False,False,True,True,False,True,False,True,False,False,False,False,CrunchBox,2024,4,2.74,12805,191.01
ad_332916165851064_img.png,food,dessert,none,False,none,none,none,True,False,True,False,False,True,True,False,False,True,False,True,SnackHub,2025,4,3.58,14959,155.72
ad_334964672436218_img.png,food,snack,none,False,none,none,none,True,False,True,False,False,True,True,False,False,True,False,True,SweetSpot,2025,6,3.16,5222,77.54
ad_3359004321078007_img.png,food,snack,none,False,none,none,none,False,False,True,True,False,False,True,False,False,True,False,True,SnackHub,2024,7,2.72,13958,200.86
ad_337370085516976_1_img.png,person,main_dish,none,True,multiple,positive,eating,False,False,True,True,False,False,False,True,False,True,False,True,SnackHub,2025,6,2.9,19509,185.88
ad_337370085516976_2_img.png,food,main_dish,none,False,none,none,none,True,False,True,True,False,True,False,True,False,True,False,True,GreenPlate,2025,1,2.92,18790,131.25
ad_337370085516976_4_img.png,food,main_dish,none,False,none,none,none,True,True,True,True,False,True,False,True,False,True,False,False,BurgerBee,2025,12,2.62,3686,24.51
ad_337370085516976_6_img.png,food,main_dish,none,False,none,none,none,True,False,True,True,False,True,False,True,False,True,False,False,GreenPlate,2024,8,2.91,14709,108.85
ad_337826158818197_img.png,person,none,alcohol,True,multiple,positive,none,False,False,False,True,False,False,False,True,True,True,True,True,Pourly,2024,10,4.69,3153,38.16
ad_337929065242771_img.png,food,dessert,none,False,none,none,none,True,True,True,True,False,True,True,False,False,True,False,True,SweetSpot,2025,11,3.72,15893,122.84
ad_340463638382121_img.png,food,healthy,none,False,none,none,none,True,False,True,True,False,False,False,False,False,False,False,False,GreenPlate,2025,7,3.22,6625,55.74
ad_3410053952628444_img.png,drink,none,alcohol,True,multiple,positive,none,False,False,True,True,False,False,True,True,False,True,True,True,SweetSpot,2024,6,3.8,73544,697.77
ad_341359028710936_img.png,food,main_dish,none,False,none,none,none,True,False,True,True,False,False,True,True,False,True,False,False,SnackHub,2024,6,3.08,15051,212.71
ad_342685031637955_img.png,food,dessert,none,False,none,none,none,True,True,True,True,False,True,False,False,False,False,False,False,CrunchBox,2024,5,3.95,29767,205.21
ad_343659658320148_img.png,person,dessert,none,True,none,none,none,True,False,True,False,False,False,False,True,False,True,True,False,SnackHub,2024,6,4.93,110290,556.99
ad_343925058098597_img.png,food,dessert,none,False,none,none,none,True,True,True,True,False,False,True,True,False,True,False,True,SweetSpot,2025,12,3.53,5899,33.04
ad_346271457987726_img.png,food,fast_food,none,False,none,none,none,False,True,True,True,False,True,False,True,False,True,True,True,SnackHub,2024,9,2.98,20654,290.14
ad_347671991504335_img.png,food,dessert,none,False,none,none,none,True,False,True,False,False,True,False,True,False,True,False,False,SweetSpot,2025,10,3.14,4080,46.82
ad_349352291101312_img.png,food,fast_food,none,False,none,none,none,False,False,True,False,True,False,True,True,False,True,False,True,SnackHub,2024,9,2.71,18861,145.8
ad_353642274009046_img.png,food,fast_food,none,False,none,none,none,True,False,True,True,False,True,False,True,True,True,True,True,CrunchBox,2025,10,4.79,78097,528.87
ad_353789854216449_img.png,person,none,alcohol,True,multiple,positive,none,False,False,True,True,False,False,False,True,False,True,False,True,Pourly,2025,8,2.82,7130,56.63
ad_353838150639813_img.png,food,fast_food,none,False,none,none,none,True,False,True,True,False,True,False,True,True,True,True,True,CrunchBox,2025,10,4.8,5508,33.86
ad_355515746867475_img.png,food,fast_food,none,False,none,none,none,False,False,True,True,False,True,False,True,False,True,True,True,CrunchBox,2025,9,3.32,12195,175.79
ad_355591426970152_img.png,person,main_dish,none,True,man,positive,posing,False,False,True,True,False,False,True,True,False,True,False,False,SnackHub,2024,10,3.39,103343,1327.14
ad_357296930097194_img.png,food,dessert,none,False,none,none,none,False,False,True,True,False,False,True,False,False,True,False,True,SnackHub,2024,8,3.04,28883,277.97
ad_357523306653623_img.png,food,dessert,none,False,none,none,none,True,False,True,False,False,True,True,False,False,True,False,False,SnackHub,2025,8,3.83,5405,73.78
ad_357988386591487_img.png,person,none,coffee_tea,True,multiple,positive,none,False,False,True,True,False,False,True,False,False,True,False,True,Fizzly,2025,1,3.59,57242,429.0
ad_358663566678499_2_img.png,food,snack,none,False,none,none,none,False,False,True,True,False,True,True,True,True,True,True,True,SnackHub,2025,10,4.02,2552,31.06
ad_359065123228661_img.png,drink,none,alcohol,False,none,none,none,True,False,True,True,False,False,True,True,False,True,False,False,Pourly,2024,11,2.8,113160,1534.6
ad_360941443062350_img.png,food,main_dish,none,False,none,none,none,False,False,True,True,False,True,False,True,False,True,False,False,GreenPlate,2025,5,2.65,31459,269.53
ad_361100323262113_img.png,person,dessert,none,True,man,positive,posing,True,False,True,False,False,False,False,True,False,False,False,False,SweetSpot,2024,4,4.34,77929,979.93
ad_361976349622008_img.png,food,fast_food,none,False,none,none,none,True,False,True,True,False,True,False,True,True,True,True,True,BurgerBee,2024,2,4.6,2571,20.44
ad_362429283011391_img.png,drink,none,alcohol,True,woman,neutral,none,False,False,True,False,False,False,True,True,False,True,False,True,Pourly,2024,8,2.64,15826,126.43
ad_365734916353448_img.png,drink,none,soda_juice,False,none,none,none,False,False,True,False,True,False,False,True,False,True,False,True,Fizzly,2024,3,2.28,11685,70.93
ad_366279376228153_img.png,food,dessert,none,False,none,none,none,False,False,True,True,False,False,True,True,False,True,False,False,SnackHub,2025,4,2.83,4880,45.87
ad_368704685606379_img.png,food,fast_food,none,False,none,none,none,False,True,True,True,False,True,True,True,False,True,True,True,CrunchBox,2025,12,3.61,3655,44.95
ad_369330565829961_img.png,food,snack,none,False,none,none,none,True,True,True,False,False,True,True,True,False,True,False,True,SnackHub,2024,7,2.86,22182,319.47
ad_3696559150617173_img.png,person,dessert,none,True,woman,positive,posing,True,False,True,True,False,False,False,True,False,False,False,False,SnackHub,2025,10,4.45,24287,268.08
ad_370376059379840_img.png,food,snack,none,False,none,none,none,False,False,True,False,False,True,True,True,False,True,True,True,SnackHub,2024,9,2.92,49019,668.2
ad_3716837771862802_img.png,food,snack,none,False,none,none,none,False,False,True,True,False,True,True,True,False,True,True,True,SnackHub,2024,2,2.89,8075,106.79
ad_3726561424297289_img.png,food,snack,none,False,none,none,none,False,False,True,False,False,True,True,True,False,True,True,True,CrunchBox,2025,3,3.39,11595,78.07
ad_3735869549977945_2_img.png,food,main_dish,none,False,none,none,none,True,False,True,True,False,False,True,True,False,True,False,False,GreenPlate,2025,4,3.22,3352,33.04
ad_3735869549977945_3_img.png,food,snack,none,False,none,none,none,False,False,True,True,False,True,False,True,False,True,False,True,SnackHub,2025,10,2.52,62366,384.75
ad_3735869549977945_4_img.png,food,main_dish,none,False,none,none,none,True,False,True,False,False,False,False,True,False,True,False,False,GreenPlate,2025,1,2.93,14321,169.3
ad_3738488453097213_img.png,food,dessert,none,False,none,none,none,True,False,True,False,False,True,False,False,False,False,False,False,SweetSpot,2025,7,3.52,27517,398.97
ad_3743919965893247_img.png,food,main_dish,none,False,none,none,none,False,False,True,True,False,True,True,True,False,True,False,True,GreenPlate,2024,2,2.41,28507,181.62
ad_3746389308962627_img.png,drink,none,water_energy,True,multiple,positive,none,False,False,True,True,False,False,True,True,False,True,False,False,Fizzly,2024,5,3.04,57475,709.17
ad_375489414863714_img.png,food,main_dish,none,False,none,none,none,True,True,True,True,False,True,False,True,False,True,True,False,GreenPlate,2024,1,3.31,5817,65.86
ad_3763777973858356_img.png,person,none,water_energy,True,multiple,positive,none,False,False,True,True,False,False,True,True,False,True,False,False,Fizzly,2024,3,3.17,26838,290.82
ad_3766386867007997_img.png,food,fast_food,none,False,none,none,none,True,False,True,True,False,True,False,True,False,True,True,True,BurgerBee,2024,12,3.84,13029,115.97
ad_3769306360061351_img.png,food,main_dish,none,False,none,none,none,True,False,True,True,False,False,False,True,False,True,False,False,GreenPlate,2025,2,2.91,109718,938.23
ad_3791616471096255_img.png,person,none,water_energy,True,multiple,positive,none,False,False,True,True,False,False,True,True,False,True,False,False,BurgerBee,2024,1,2.86,5800,31.62
ad_3803759179856577_img.png,food,main_dish,none,False,none,none,none,True,False,True,True,False,False,True,False,False,True,False,False,GreenPlate,2024,7,3.69,43106,309.46
ad_3819972884994416_img.png,food,healthy,none,False,none,none,none,False,False,True,False,False,True,False,True,False,True,False,False,GreenPlate,2024,5,2.75,18964,97.7
ad_3833379446983688_img.png,person,none,water_energy,True,woman,positive,none,False,False,True,False,False,True,True,True,False,True,True,False,Fizzly,2024,1,3.69,17995,194.6
ad_390227843641007_img.png,food,dessert,none,False,none,none,none,False,False,True,True,False,True,True,True,False,True,True,True,SnackHub,2024,6,3.39,14101,85.43
ad_390780783972564_img.png,drink,none,soda_juice,False,none,none,none,True,False,True,False,False,True,False,True,False,False,False,False,Fizzly,2025,5,2.65,51362,705.21
ad_391658273888187_img.png,person,none,water_energy,True,woman,positive,posing,False,False,True,False,False,False,True,True,False,True,True,False,CrunchBox,2024,3,3.68,17393,177.96
ad_392959790412065_img.png,food,dessert,none,False,none,none,none,False,False,True,False,False,True,True,True,False,True,False,False,BurgerBee,2025,12,2.53,2909,34.9
ad_3946941528917389_img.png,person,healthy,soda_juice,True,woman,positive,posing,False,False,True,True,False,True,True,False,False,True,False,True,GreenPlate,2025,7,3.7,45229,411.97
ad_398108623035912_img.png,food,main_dish,none,False,none,none,none,False,False,True,False,False,True,True,False,False,True,False,True,GreenPlate,2024,11,2.67,37654,399.35
ad_399188182702022_img.png,person,snack,none,True,girl,positive,eating,True,False,True,True,False,False,False,False,False,False,False,False,SnackHub,2024,10,4.38,24031,346.69
ad_402879495546974_img.png,food,dessert,none,False,none,none,none,True,False,True,True,False,False,False,True,False,False,True,True,SnackHub,2024,9,3.97,4322,25.19
ad_418369617726042_img.png,drink,none,soda_juice,False,none,none,none,False,False,True,False,False,False,True,True,False,True,False,True,Fizzly,2024,9,2.16,5048,38.06
ad_424334743345337_img.png,food,snack,none,True,woman,none,none,False,False,True,True,False,False,True,True,False,True,False,True,SnackHub,2024,9,3.18,2043,26.15
ad_424840180472923_img.png,food,dessert,none,False,none,none,none,False,False,True,False,False,True,True,True,False,True,True,False,Fizzly,2024,2,3.26,21169,126.75
ad_425929599899864_img.png,food,snack,none,False,none,none,none,True,False,True,True,False,True,True,True,False,True,False,True,SnackHub,2024,3,3.11,3464,19.94
ad_428511576297090_img.png,food,fast_food,none,False,none,none,none,False,False,True,True,False,True,False,True,False,False,False,False,BurgerBee,2024,7,2.71,2395,20.63
ad_433090093020277_img.png,person,snack,alcohol,True,multiple,positive,eating,False,False,True,True,False,False,False,True,False,True,False,True,Fizzly,2024,5,3.43,47809,283.11
ad_433852236280803_img.png,person,main_dish,none,True,multiple,positive,eating,False,False,True,True,False,False,True,True,False,True,False,True,SnackHub,2024,2,3.16,28801,312.51
ad_435310812812700_img.png,drink,none,alcohol,False,none,none,none,False,False,True,True,False,False,True,False,False,True,False,False,Pourly,2024,3,2.71,9574,69.53
ad_440245205495303_img.png,food,dessert,none,False,none,none,none,False,False,True,False,False,False,False,False,False,False,False,False,SweetSpot,2025,10,2.92,11683,163.06
ad_449750551128413_img.png,food,fast_food,none,False,none,none,none,True,True,True,True,False,True,False,True,False,True,True,False,CrunchBox,2025,6,4.11,1203,15.44
ad_480476301306370_img.png,food,healthy,none,False,none,none,none,False,False,True,False,False,False,False,True,False,True,False,False,GreenPlate,2024,7,2.39,33414,400.87
ad_483575340867455_img.png,drink,none,soda_juice,False,none,none,none,True,False,True,True,False,True,True,True,False,True,False,False,Fizzly,2025,9,2.99,6682,74.63
ad_491780826622249_img.png,food,healthy,none,False,none,none,none,False,False,True,False,False,True,False,True,False,True,False,True,GreenPlate,2024,1,2.03,18588,253.44
ad_492655453417785_img.png,food,main_dish,none,False,none,none,none,True,False,True,True,False,False,True,True,False,True,False,False,GreenPlate,2025,11,3.34,1109,8.02
ad_494492522983495_img.png,food,dessert,none,False,none,none,none,True,False,True,True,False,True,True,True,False,True,True,False,SnackHub,2024,7,4.25,35509,487.58
ad_533225515693174_img.png,food,main_dish,none,False,none,none,none,False,False,True,True,False,True,False,True,False,True,False,False,GreenPlate,2025,8,2.52,6292,81.13
ad_551991323709991_img.png,food,snack,none,False,none,none,none,False,False,True,False,False,False,True,True,True,True,True,True,SnackHub,2024,12,4.08,3374,42.11
ad_579023114349786_img.png,food,fast_food,none,False,none,none,none,True,False,True,True,False,True,True,True,False,True,True,True,BurgerBee,2025,3,3.47,9512,100.95
ad_593594069632622_img.png,food,main_dish,none,False,none,none,none,False,True,True,False,False,True,False,True,True,False,True,True,GreenPlate,2024,4,4.05,7358,54.91
ad_5965889606843880_img.png,food,main_dish,none,False,none,none,none,False,False,True,True,False,False,True,True,False,True,False,False,Pourly,2025,10,2.25,39115,361.25
ad_608601778049811_img.png,person,snack,none,True,multiple,positive,none,False,False,True,True,False,False,True,True,False,True,False,False,SnackHub,2025,6,3.61,8774,113.5
ad_613420147449164_img.png,person,dessert,none,True,man,positive,posing,False,False,True,True,False,False,False,True,False,False,False,False,SnackHub,2024,10,3.54,52188,277.52
ad_628719449328099_img.png,food,fast_food,none,False,none,none,none,True,False,True,True,False,False,True,True,False,True,False,True,CrunchBox,2025,7,3.44,18585,238.27
ad_632688045651712_img.png,food,fast_food,none,False,none,none,none,False,False,True,True,False,True,True,True,False,True,False,True,CrunchBox,2024,4,3.11,32675,241.82
ad_635847395413813_img.png,food,dessert,none,False,none,none,none,True,False,True,True,False,True,True,False,False,True,False,True,SweetSpot,2025,8,3.79,13330,85.89
ad_643085137903070_img.png,drink,none,alcohol,False,none,none,none,False,False,True,False,False,True,True,True,False,True,True,True,Pourly,2025,5,2.55,47670,293.5
ad_644247417836462_img.png,drink,none,alcohol,False,none,none,none,False,False,True,False,False,True,True,True,False,True,False,True,CrunchBox,2024,1,2.79,4214,22.22
ad_645341457588170_img.png,food,main_dish,none,False,none,none,none,False,False,True,True,False,True,False,True,False,True,False,False,GreenPlate,2025,4,2.87,14967,153.2
ad_654600160083281_img.png,food,fast_food,none,False,none,none,none,False,False,True,True,False,True,False,True,False,False,False,False,CrunchBox,2025,3,3.33,8987,64.55
ad_662403362750633_1_img.png,food,fast_food,none,False,none,none,none,False,False,True,True,False,False,False,True,False,True,True,False,BurgerBee,2025,9,3.27,53994,804.2
ad_662403362750633_2_img.png,food,fast_food,none,False,none,none,none,False,False,True,True,False,True,True,True,False,True,True,False,BurgerBee,2025,8,3.58,59816,642.69
ad_662842465469121_img.png,food,snack,none,False,none,none,none,True,False,True,True,False,True,False,True,False,False,False,False,SnackHub,2024,1,3.17,13365,85.25
ad_663770161979986_img.png,drink,none,alcohol,True,multiple,none,none,False,False,True,False,False,True,True,True,False,True,True,True,Pourly,2025,11,3.03,3671,43.64
ad_674073787929553_img.png,food,snack,none,False,none,none,none,False,False,True,True,False,True,False,True,False,False,False,True,SnackHub,2025,6,2.67,20477,286.22
ad_680150980210600_img.png,drink,none,alcohol,False,none,none,none,False,False,True,False,False,False,True,True,False,True,False,True,Pourly,2024,9,1.89,2528,31.48
ad_680870464007488_img.png,drink,none,soda_juice,False,none,none,none,False,False,True,True,False,False,True,False,False,True,False,True,Fizzly,2025,7,2.87,67923,391.54
ad_681845907309369_1_img.png,person,dessert,none,True,none,none,none,False,False,True,True,False,False,False,True,False,False,True,False,SweetSpot,2024,4,3.95,8323,116.18
ad_685289460206086_img.png,food,main_dish,none,False,none,none,none,False,False,True,False,False,True,True,True,False,True,True,False,SweetSpot,2025,1,2.96,12957,167.65
ad_686566186741639_img.png,food,healthy,none,False,none,none,none,False,False,True,True,False,True,True,True,False,True,False,False,GreenPlate,2024,12,3.13,6761,44.51
ad_6885331481485149_img.png,person,snack,none,True,boy,positive,eating,True,False,True,True,False,False,True,True,False,True,False,True,SnackHub,2025,2,4.0,5421,29.91
ad_688867636438498_img.png,food,main_dish,none,True,multiple,positive,none,False,False,True,True,False,False,True,True,False,True,True,True,GreenPlate,2025,12,4.0,27925,295.25
ad_688970853129355_img.png,food,snack,soda_juice,False,none,none,none,False,False,True,True,False,True,True,False,False,True,False,True,SnackHub,2024,5,3.15,11400,74.79
