segment_type,segment,feat1,feat2,interaction,count
drink,soda_juice,brand_logo,person_who_multiple,0.0,5
drink,soda_juice,brand_logo,person_emotion_positive,0.0,8
drink,soda_juice,cta,multiple_items,0.01947144622439592,10
drink,soda_juice,cta,main_object_drink,-0.00563115553137913,11
drink,soda_juice,cta,drink_type_soda_juice,-0.001802722630689246,17
drink,soda_juice,multiple_items,main_object_drink,-0.013426312771889172,18
drink,soda_juice,multiple_items,main_object_food,0.0024819672227905276,13
drink,soda_juice,multiple_items,main_object_person,-0.008333207407033935,6
drink,soda_juice,multiple_items,food_type_healthy,0.040004729043794034,5
drink,soda_juice,multiple_items,drink_type_soda_juice,0.019611359825867834,37
drink,soda_juice,main_object_drink,drink_type_soda_juice,-0.0035867291500500686,33
drink,soda_juice,main_object_food,drink_type_soda_juice,0.006315754958221102,14
drink,soda_juice,main_object_person,drink_type_soda_juice,-0.00047175243940144343,12
drink,soda_juice,main_object_person,person_who_multiple,-0.006791626213830208,5
drink,soda_juice,main_object_person,person_emotion_positive,0.0,9
drink,soda_juice,food_type_healthy,drink_type_soda_juice,0.011807678057033252,5
drink,soda_juice,drink_type_soda_juice,person_who_multiple,0.0036845430539771454,5
drink,soda_juice,drink_type_soda_juice,person_emotion_positive,0.0,9
drink,soda_juice,person_who_multiple,person_emotion_positive,0.00020389193447866049,5
drink,coffee_tea,packaged,brand_logo,0.0002403123601639696,5
drink,coffee_tea,packaged,multiple_items,-0.007190216263286815,5
drink,coffee_tea,packaged,drink_type_coffee_tea,0.0,5
drink,coffee_tea,brand_logo,multiple_items,-0.0010271439334953107,5
drink,coffee_tea,brand_logo,drink_type_coffee_tea,0.0,5
drink,coffee_tea,multiple_items,drink_type_coffee_tea,0.0,5
drink,water_energy,has_person,warm_tones,0.008973659777837732,9
drink,water_energy,has_person,packaged,-0.0009752119439994766,16
drink,water_energy,has_person,text_overlay,0.0034172118980637847,16
drink,water_energy,has_person,brand_logo,-0.0006129619196664922,16
drink,water_energy,has_person,main_object_person,0.0006911905556987512,15
drink,water_energy,has_person,drink_type_water_energy,-0.030858623295489062,16
drink,water_energy,has_person,person_who_multiple,0.0,10
drink,water_energy,has_person,person_who_woman,-0.00034941083643155263,5
drink,water_energy,has_person,person_emotion_positive,0.0014912229260545787,13
drink,water_energy,warm_tones,packaged,-0.009716288749190321,9
drink,water_energy,warm_tones,text_overlay,0.0009134121285807335,10
drink,water_energy,warm_tones,brand_logo,0.00011937885618301838,10
drink,water_energy,warm_tones,main_object_person,0.006280250022579822,8
drink,water_energy,warm_tones,drink_type_water_energy,-0.0009815430434681005,10
drink,water_energy,warm_tones,person_who_multiple,0.0008187320696954366,6
drink,water_energy,warm_tones,person_emotion_positive,-0.002579687560500627,8
drink,water_energy,packaged,text_overlay,0.0006389702332782354,17
drink,water_energy,packaged,brand_logo,0.00017891863930750092,17
drink,water_energy,packaged,main_object_person,-0.005030212563758623,15
drink,water_energy,packaged,drink_type_water_energy,-0.021080827283787556,17
drink,water_energy,packaged,person_who_multiple,-0.0009120159610116424,10
drink,water_energy,packaged,person_who_woman,0.00036839124091220374,5
drink,water_energy,packaged,person_emotion_positive,-0.004374233228110675,13
drink,water_energy,text_overlay,brand_logo,0.0006719193806155026,18
drink,water_energy,text_overlay,cta,0.03512203221618154,5
drink,water_energy,text_overlay,main_object_person,0.0009699106311718772,15
drink,water_energy,text_overlay,drink_type_water_energy,6.0464706716485845e-05,18
drink,water_energy,text_overlay,person_who_multiple,0.001834221289525358,10
drink,water_energy,text_overlay,person_who_woman,-0.0003556445492847322,5
drink,water_energy,text_overlay,person_emotion_positive,-0.0005099997901749941,13
drink,water_energy,brand_logo,cta,0.00208960625337985,5
drink,water_energy,brand_logo,main_object_person,0.0,15
drink,water_energy,brand_logo,drink_type_water_energy,-6.171812084940822e-05,18
drink,water_energy,brand_logo,person_who_multiple,0.0,10
drink,water_energy,brand_logo,person_who_woman,0.0,5
drink,water_energy,brand_logo,person_emotion_positive,0.0,13
drink,water_energy,cta,drink_type_water_energy,-0.004481416844236935,5
drink,water_energy,main_object_person,drink_type_water_energy,0.0,15
drink,water_energy,main_object_person,person_who_multiple,-0.006831330677545734,9
drink,water_energy,main_object_person,person_who_woman,0.002492303268651289,5
drink,water_energy,main_object_person,person_emotion_positive,0.0,12
drink,water_energy,drink_type_water_energy,person_who_multiple,0.0,10
drink,water_energy,drink_type_water_energy,person_who_woman,-0.00139740453516792,5
drink,water_energy,drink_type_water_energy,person_emotion_positive,-0.008881751878224901,13
drink,water_energy,person_who_multiple,person_emotion_positive,0.00015955183310413122,8
drink,water_energy,person_who_woman,person_emotion_positive,-0.0018761606139374738,5
year,2024,has_person,close_up,0.14366664534963977,30
year,2024,has_person,warm_tones,0.008991331444482043,75
year,2024,has_person,clean_background,-0.0008889622369403795,20
year,2024,has_person,packaged,-0.0005235520474620054,54
year,2024,has_person,text_overlay,4.1044592303399085e-05,84
year,2024,has_person,brand_logo,-0.0005043021530162182,76
year,2024,has_person,cta,0.02830511635609305,29
year,2024,has_person,multiple_items,-0.0004748862608531689,36
year,2024,has_person,main_object_drink,0.0036785662867933194,8
year,2024,has_person,main_object_food,-0.0009668207007158085,11
year,2024,has_person,main_object_person,0.0011696461125251043,80
year,2024,has_person,food_type_dessert,-0.04737978960103923,18
year,2024,has_person,food_type_fast_food,-0.03718110082895448,7
year,2024,has_person,food_type_main_dish,-0.014542049778046132,8
year,2024,has_person,food_type_snack,0.0028393896530241563,26
year,2024,has_person,drink_type_alcohol,-0.018898592359197976,22
year,2024,has_person,drink_type_soda_juice,0.00045130685048323674,8
year,2024,has_person,drink_type_water_energy,-0.031158654218777605,10
year,2024,has_person,person_who_man,-0.00276881889654093,15
year,2024,has_person,person_who_multiple,0.0,44
year,2024,has_person,person_who_woman,-0.00024396585751939963,22
year,2024,has_person,person_emotion_positive,0.0020436940333621975,74
year,2024,has_person,person_action_eating,0.0,19
year,2024,has_person,person_action_posing,-0.0025414855909961695,22
year,2024,close_up,top_down,0.0022592232064886776,17
year,2024,close_up,warm_tones,-0.0006707193387551464,79
year,2024,close_up,clean_background,-0.0025553229306619456,61
year,2024,close_up,packaged,0.007563267664749402,45
year,2024,close_up,text_overlay,-0.0023516761363568703,83
year,2024,close_up,price_discount,-0.12649153897950066,13
year,2024,close_up,brand_logo,0.00027081643748357585,82
year,2024,close_up,cta,0.01535698165727445,32
year,2024,close_up,multiple_items,-0.005711092325924915,31
year,2024,close_up,main_object_drink,0.0011300705549045769,12
year,2024,close_up,main_object_food,0.0006055659806452057,74
year,2024,close_up,main_object_person,0.054140942216503694,20
year,2024,close_up,food_type_dessert,0.07429289245744879,33
year,2024,close_up,food_type_fast_food,0.00205603826700412,17
year,2024,close_up,food_type_main_dish,-0.003672614747619802,24
year,2024,close_up,food_type_snack,-0.0011985349134791378,12
year,2024,close_up,drink_type_alcohol,0.04549047983156827,13
year,2024,close_up,drink_type_soda_juice,-0.002170281022510443,5
year,2024,close_up,person_who_man,0.003128791568093831,6
year,2024,close_up,person_who_woman,0.0036942927959409282,10
year,2024,close_up,person_emotion_positive,0.026042473872431866,14
year,2024,close_up,person_action_eating,0.0019268354917309832,6
year,2024,close_up,person_action_posing,-0.0008218951237993492,6
year,2024,top_down,warm_tones,-0.006230227768532486,23
year,2024,top_down,clean_background,-0.0020364895765388157,24
year,2024,top_down,packaged,0.007200434266339041,15
year,2024,top_down,text_overlay,-0.0013427544918841652,25
year,2024,top_down,price_discount,0.021039549736549618,5
year,2024,top_down,brand_logo,0.001621987793316345,24
year,2024,top_down,cta,0.007042415984268636,11
year,2024,top_down,multiple_items,-0.02054937664903557,18
year,2024,top_down,main_object_drink,0.0005896357457224215,5
year,2024,top_down,main_object_food,-0.0006083610212550788,27
year,2024,top_down,food_type_dessert,-0.0019402823315501653,6
year,2024,top_down,food_type_fast_food,-0.02047641718575267,5
year,2024,top_down,food_type_main_dish,-0.0022324274556788895,11
year,2024,warm_tones,clean_background,-0.0003587608491654589,100
year,2024,warm_tones,packaged,-0.009956457495744224,115
year,2024,warm_tones,text_overlay,5.218368690378709e-06,167
year,2024,warm_tones,price_discount,-0.014794656900185318,16
year,2024,warm_tones,brand_logo,0.00016292483442256552,174
year,2024,warm_tones,cta,-0.00668962099834934,67
year,2024,warm_tones,multiple_items,-0.00718368030275299,115
year,2024,warm_tones,main_object_drink,-0.0016484891445715554,29
year,2024,warm_tones,main_object_food,-6.167887790629261e-05,123
year,2024,warm_tones,main_object_person,0.004657108314373355,60
year,2024,warm_tones,food_type_dessert,0.00245370336321002,38
year,2024,warm_tones,food_type_fast_food,0.0007470089948577148,36
year,2024,warm_tones,food_type_healthy,-0.031214778459338063,7
year,2024,warm_tones,food_type_main_dish,-0.017318642806175535,36
year,2024,warm_tones,food_type_snack,0.002088746920402582,43
year,2024,warm_tones,drink_type_alcohol,-0.0007686941862383287,28
year,2024,warm_tones,drink_type_soda_juice,0.0033744614946639093,28
year,2024,warm_tones,drink_type_water_energy,-0.000865097766250697,5
year,2024,warm_tones,person_who_man,-0.003264700097425469,11
year,2024,warm_tones,person_who_multiple,0.0008183019590127157,37
year,2024,warm_tones,person_who_woman,0.0013782034430471699,12
year,2024,warm_tones,person_emotion_positive,-0.003580601060263807,57
year,2024,warm_tones,person_action_eating,0.0,17
year,2024,warm_tones,person_action_posing,0.00029755054549735887,14
year,2024,clean_background,packaged,0.009004870403885727,81
year,2024,clean_background,text_overlay,-0.0005457937538587303,131
year,2024,clean_background,price_discount,-0.02631321333117739,18
year,2024,clean_background,brand_logo,5.55237987093394e-05,128
year,2024,clean_background,cta,0.01810450957670179,57
year,2024,clean_background,multiple_items,-0.004578616441797565,87
year,2024,clean_background,main_object_drink,-0.0005903213612207662,17
year,2024,clean_background,main_object_food,9.123136253483101e-05,111
year,2024,clean_background,main_object_person,-0.00015701350743749522,21
year,2024,clean_background,food_type_dessert,0.0007116956413153917,35
year,2024,clean_background,food_type_fast_food,0.005947128645089691,26
year,2024,clean_background,food_type_healthy,0.0007204355967846382,5
year,2024,clean_background,food_type_main_dish,0.004772635655020062,32
year,2024,clean_background,food_type_snack,-0.0006778993453893336,24
year,2024,clean_background,drink_type_alcohol,-0.007620238198531374,13
year,2024,clean_background,drink_type_soda_juice,-0.0019827046536863824,12
year,2024,clean_background,person_who_multiple,-0.008454095332433548,8
year,2024,clean_background,person_who_woman,0.0,8
year,2024,clean_background,person_emotion_positive,-0.0003227010816458087,17
year,2024,clean_background,person_action_posing,0.00021772470957173568,7
year,2024,packaged,text_overlay,0.0010682774780109996,134
year,2024,packaged,price_discount,-0.023635934796403496,10
year,2024,packaged,brand_logo,0.00022226370984128365,162
year,2024,packaged,cta,-0.006508190504338297,45
year,2024,packaged,multiple_items,-0.0059068827862299375,95
year,2024,packaged,main_object_drink,0.007705415593449264,37
year,2024,packaged,main_object_food,0.0003405708961064459,89
year,2024,packaged,main_object_person,-0.004261778743029173,42
year,2024,packaged,food_type_dessert,-0.00861828027347628,30
year,2024,packaged,food_type_fast_food,-0.0068988431161718395,7
year,2024,packaged,food_type_main_dish,0.011275212484501891,21
year,2024,packaged,food_type_snack,-0.0008517008874563375,50
year,2024,packaged,drink_type_alcohol,0.005164951410654705,23
year,2024,packaged,drink_type_soda_juice,-0.0019175580919093373,25
year,2024,packaged,drink_type_water_energy,-0.0223984329927159,11
year,2024,packaged,person_who_man,-0.006181400450157046,7
year,2024,packaged,person_who_multiple,-0.0008882970614651715,22
year,2024,packaged,person_who_woman,0.000681467645728233,15
year,2024,packaged,person_emotion_positive,-0.003714896820942486,39
year,2024,packaged,person_action_eating,0.0010264499152609658,7
year,2024,packaged,person_action_posing,0.0003849774241501915,12
year,2024,text_overlay,price_discount,0.009529556357922462,23
year,2024,text_overlay,brand_logo,0.000625387922528111,208
year,2024,text_overlay,cta,0.03539752884547687,85
year,2024,text_overlay,multiple_items,0.0033165848521423897,130
year,2024,text_overlay,main_object_drink,-4.8235946294486524e-05,35
year,2024,text_overlay,main_object_food,-0.0004337908891409137,133
year,2024,text_overlay,main_object_person,0.0005077515505558116,69
year,2024,text_overlay,food_type_dessert,0.00479790621854975,43
year,2024,text_overlay,food_type_fast_food,0.0,37
year,2024,text_overlay,food_type_healthy,0.024474142018646318,5
year,2024,text_overlay,food_type_main_dish,-0.013038522185273132,40
year,2024,text_overlay,food_type_snack,0.0015717638549815193,46
year,2024,text_overlay,drink_type_alcohol,0.005037286329955559,38
year,2024,text_overlay,drink_type_soda_juice,-0.005049470061356746,20
year,2024,text_overlay,drink_type_water_energy,9.721356976550178e-06,11
year,2024,text_overlay,person_who_man,0.0017656435777926968,14
year,2024,text_overlay,person_who_multiple,0.0019227801981376554,43
year,2024,text_overlay,person_who_woman,-0.0002628665939995105,13
year,2024,text_overlay,person_emotion_positive,-0.0010144420950099799,63
year,2024,text_overlay,person_action_eating,-0.0061316486686068235,14
year,2024,text_overlay,person_action_posing,-0.007204762262884072,16
year,2024,price_discount,brand_logo,-2.5687446982930503e-05,22
year,2024,price_discount,cta,0.0568127771169402,21
year,2024,price_discount,multiple_items,-0.0004155950364914631,20
year,2024,price_discount,main_object_food,-0.021826202386485874,16
year,2024,price_discount,food_type_fast_food,-0.02102400483503238,7
year,2024,price_discount,food_type_main_dish,-0.07084654766622903,5
year,2024,brand_logo,cta,0.0020544457026056067,79
year,2024,brand_logo,multiple_items,-0.0007508499930208609,137
year,2024,brand_logo,main_object_drink,-0.0013603920072740704,38
year,2024,brand_logo,main_object_food,0.00018843991431952,142
year,2024,brand_logo,main_object_person,0.0,60
year,2024,brand_logo,food_type_dessert,0.0015794146395315563,39
year,2024,brand_logo,food_type_fast_food,0.00876998200676177,30
year,2024,brand_logo,food_type_healthy,0.00039682400604110115,9
year,2024,brand_logo,food_type_main_dish,-3.08264509457577e-05,43
year,2024,brand_logo,food_type_snack,0.0,52
year,2024,brand_logo,drink_type_alcohol,-8.17504058136197e-05,34
year,2024,brand_logo,drink_type_soda_juice,-2.666638730704646e-05,28
year,2024,brand_logo,drink_type_water_energy,-5.845621678790302e-05,11
year,2024,brand_logo,person_who_man,0.0,11
year,2024,brand_logo,person_who_multiple,0.0,37
year,2024,brand_logo,person_who_woman,0.0,14
year,2024,brand_logo,person_emotion_positive,0.0,53
year,2024,brand_logo,person_action_eating,0.00010385972407733867,12
year,2024,brand_logo,person_action_posing,0.0,15
year,2024,cta,multiple_items,0.01896148039951256,59
year,2024,cta,main_object_drink,-0.0054372466565253425,13
year,2024,cta,main_object_food,-0.0013023819745560303,55
year,2024,cta,main_object_person,-0.007499785920289063,17
year,2024,cta,food_type_dessert,-0.027836150873157696,8
year,2024,cta,food_type_fast_food,0.0021663909257437536,26
year,2024,cta,food_type_main_dish,0.005146407650393733,10
year,2024,cta,food_type_snack,0.002866102238530475,19
year,2024,cta,drink_type_alcohol,-0.015327009307141214,7
year,2024,cta,drink_type_soda_juice,-0.0016883413053206315,11
year,2024,cta,person_who_multiple,-0.0008171786543484659,14
year,2024,cta,person_emotion_positive,0.04949416083965321,19
year,2024,cta,person_action_eating,0.009480058735563006,5
year,2024,multiple_items,main_object_drink,-0.009867590921338572,24
year,2024,multiple_items,main_object_food,0.0016427152766923833,100
year,2024,multiple_items,main_object_person,-0.010673001631283985,32
year,2024,multiple_items,food_type_dessert,-0.00016768510899017484,22
year,2024,multiple_items,food_type_fast_food,-0.013680343665621363,29
year,2024,multiple_items,food_type_healthy,0.039704440239526684,5
year,2024,multiple_items,food_type_main_dish,-0.013061097367383047,26
year,2024,multiple_items,food_type_snack,0.0006845611086218107,35
year,2024,multiple_items,drink_type_alcohol,0.014405616342567122,22
year,2024,multiple_items,drink_type_soda_juice,0.019983968353056037,25
year,2024,multiple_items,person_who_multiple,-0.0006810062545953293,24
year,2024,multiple_items,person_who_woman,0.005112403952088571,5
year,2024,multiple_items,person_emotion_positive,0.0006409089852295596,30
year,2024,multiple_items,person_action_eating,-0.0007167754328905458,7
year,2024,multiple_items,person_action_posing,-0.019549137080157767,5
year,2024,main_object_drink,drink_type_alcohol,0.01098644905634512,22
year,2024,main_object_drink,drink_type_soda_juice,-0.004142125311976775,17
year,2024,main_object_food,food_type_dessert,-0.0007554466879227057,38
year,2024,main_object_food,food_type_fast_food,0.0012250504955027095,35
year,2024,main_object_food,food_type_healthy,0.0,9
year,2024,main_object_food,food_type_main_dish,0.000770956050526439,45
year,2024,main_object_food,food_type_snack,0.0,34
year,2024,main_object_food,drink_type_soda_juice,0.006549034587902336,10
year,2024,main_object_food,person_who_multiple,-0.00013939599797337934,5
year,2024,main_object_person,food_type_dessert,-0.0015422017969391097,20
year,2024,main_object_person,food_type_main_dish,0.0,5
year,2024,main_object_person,food_type_snack,0.0006806356591355686,22
year,2024,main_object_person,drink_type_alcohol,-0.0075029086307333405,17
year,2024,main_object_person,drink_type_soda_juice,-0.0005110010052752902,6
year,2024,main_object_person,drink_type_water_energy,0.0,9
year,2024,main_object_person,person_who_man,-0.0008970363698845529,13
year,2024,main_object_person,person_who_multiple,-0.007211252669088444,37
year,2024,main_object_person,person_who_woman,0.003906860771540655,19
year,2024,main_object_person,person_emotion_positive,0.0,68
year,2024,main_object_person,person_action_eating,0.0,19
year,2024,main_object_person,person_action_posing,8.22188765812814e-05,22
year,2024,food_type_dessert,person_who_woman,0.0,8
year,2024,food_type_dessert,person_emotion_positive,0.049216175284284486,13
year,2024,food_type_dessert,person_action_posing,0.010056787768877001,6
year,2024,food_type_fast_food,person_who_multiple,0.0,5
year,2024,food_type_fast_food,person_emotion_positive,0.0,5
year,2024,food_type_main_dish,person_emotion_positive,0.008619631257922823,7
year,2024,food_type_snack,person_who_multiple,-0.0006433214574414838,11
year,2024,food_type_snack,person_who_woman,-0.0004964902978156336,5
year,2024,food_type_snack,person_emotion_positive,-0.00020249928917130043,20
year,2024,food_type_snack,person_action_eating,0.002219476234087515,9
year,2024,drink_type_alcohol,person_who_man,0.0,5
year,2024,drink_type_alcohol,person_who_multiple,-0.0006226915265295602,14
year,2024,drink_type_alcohol,person_emotion_positive,-0.0013115603751193414,16
year,2024,drink_type_alcohol,person_action_posing,-0.0009113562045638,5
year,2024,drink_type_water_energy,person_who_multiple,0.0,7
year,2024,drink_type_water_energy,person_emotion_positive,-0.0088817518782249,10
year,2024,person_who_man,person_emotion_positive,0.0063528274191879935,10
year,2024,person_who_man,person_action_posing,-3.332534090940179e-05,5
year,2024,person_who_multiple,person_emotion_positive,0.00032510524674613086,42
year,2024,person_who_multiple,person_action_eating,0.0,9
year,2024,person_who_multiple,person_action_posing,-0.009377639997559133,6
year,2024,person_who_woman,person_emotion_positive,-0.0016309421623826588,16
year,2024,person_who_woman,person_action_posing,0.008716984942651312,10
year,2024,person_emotion_positive,person_action_eating,-0.004640077692906842,19
year,2024,person_emotion_positive,person_action_posing,-0.000475998920269844,21
year,2025,has_person,close_up,0.1476338019056342,13
year,2025,has_person,warm_tones,0.006804100602217109,70
year,2025,has_person,clean_background,-0.0002130566158052733,9
year,2025,has_person,packaged,0.00028189774303953737,54
year,2025,has_person,text_overlay,0.0005189324235348997,71
year,2025,has_person,brand_logo,-0.0005537601710763631,74
year,2025,has_person,cta,0.032286440041826556,20
year,2025,has_person,multiple_items,-0.0019167960653651574,46
year,2025,has_person,main_object_drink,0.0027555785066205566,6
year,2025,has_person,main_object_food,-0.0010782711829768075,8
year,2025,has_person,main_object_person,0.0008134490554239346,71
year,2025,has_person,food_type_dessert,-0.05125994830585058,13
year,2025,has_person,food_type_main_dish,-0.016786841580012625,9
year,2025,has_person,food_type_snack,0.001848416947319357,28
year,2025,has_person,drink_type_alcohol,-0.01845939787022566,22
year,2025,has_person,drink_type_soda_juice,-0.0005765950346459059,7
year,2025,has_person,drink_type_water_energy,-0.030358571756674835,6
year,2025,has_person,person_who_man,-0.003618532050582573,17
year,2025,has_person,person_who_multiple,0.0,35
year,2025,has_person,person_who_woman,-0.00014892025970281752,17
year,2025,has_person,person_emotion_positive,0.0014718372501614132,61
year,2025,has_person,person_action_eating,0.0,22
year,2025,has_person,person_action_posing,-0.002709116751356052,18
year,2025,close_up,top_down,0.0017401220825365086,33
year,2025,close_up,warm_tones,-0.0017866145091856938,138
year,2025,close_up,clean_background,-0.002418406611969002,116
year,2025,close_up,packaged,0.0055744027662534236,100
year,2025,close_up,text_overlay,-0.0010793238416654009,134
year,2025,close_up,price_discount,-0.11915670651035959,24
year,2025,close_up,brand_logo,0.0002808247043301358,142
year,2025,close_up,cta,0.02229141043715753,32
year,2025,close_up,multiple_items,-0.004082334283009537,69
year,2025,close_up,main_object_drink,0.0014126495711999276,25
year,2025,close_up,main_object_food,0.00047473034839929317,147
year,2025,close_up,main_object_person,0.06135357327395295,7
year,2025,close_up,food_type_dessert,0.07602944805495233,48
year,2025,close_up,food_type_fast_food,0.003100737729871882,26
year,2025,close_up,food_type_healthy,0.00674384890298229,7
year,2025,close_up,food_type_main_dish,-0.00388534063682048,47
year,2025,close_up,food_type_snack,-0.0017542700756895755,24
year,2025,close_up,drink_type_alcohol,0.04411301662138418,16
year,2025,close_up,drink_type_soda_juice,-0.0030376495148474523,11
year,2025,close_up,person_who_woman,0.0026372254788055126,5
year,2025,close_up,person_emotion_positive,0.031690835598223395,7
year,2025,top_down,warm_tones,-0.006839480560596202,28
year,2025,top_down,clean_background,-0.0021761901547225067,34
year,2025,top_down,packaged,0.00699897941685929,24
year,2025,top_down,text_overlay,-0.0012201756940285104,24
year,2025,top_down,brand_logo,0.0017593140071467733,31
year,2025,top_down,cta,0.005667824640758348,11
year,2025,top_down,multiple_items,-0.02274482475371836,16
year,2025,top_down,main_object_food,-0.0005451237882139545,37
year,2025,top_down,food_type_dessert,-0.000973766402625203,10
year,2025,top_down,food_type_fast_food,-0.0314181992298348,5
year,2025,top_down,food_type_healthy,0.010375612108535121,7
year,2025,top_down,food_type_main_dish,-0.002791364048846357,9
year,2025,top_down,food_type_snack,0.0,5
year,2025,warm_tones,clean_background,-0.0004612839100196212,131
year,2025,warm_tones,packaged,-0.010024638623874729,142
year,2025,warm_tones,text_overlay,-0.0003400391668444592,213
year,2025,warm_tones,price_discount,-0.014663573743776002,29
year,2025,warm_tones,brand_logo,0.00017330695427563946,223
year,2025,warm_tones,cta,-0.007824070522521548,67
year,2025,warm_tones,multiple_items,-0.0074908447068553615,137
year,2025,warm_tones,main_object_drink,-0.0014791224203016553,21
year,2025,warm_tones,main_object_food,-6.551867430134689e-05,181
year,2025,warm_tones,main_object_person,0.003950521071792741,59
year,2025,warm_tones,food_type_dessert,0.005534664355627485,57
year,2025,warm_tones,food_type_fast_food,0.0006049220995045808,37
year,2025,warm_tones,food_type_healthy,-0.031128809659268907,10
year,2025,warm_tones,food_type_main_dish,-0.016874609611986637,65
year,2025,warm_tones,food_type_snack,0.0020454736548781794,51
year,2025,warm_tones,drink_type_alcohol,-0.001623329947734483,29
year,2025,warm_tones,drink_type_soda_juice,0.00320304682601613,17
year,2025,warm_tones,drink_type_water_energy,-0.001097988320685504,5
year,2025,warm_tones,person_who_man,-0.003719533146587706,13
year,2025,warm_tones,person_who_multiple,0.0008074335516733278,30
year,2025,warm_tones,person_who_woman,0.0013742837039825112,14
year,2025,warm_tones,person_emotion_positive,-0.0033392963897746182,55
year,2025,warm_tones,person_action_eating,0.0,21
year,2025,warm_tones,person_action_posing,0.0005459473318995289,15
year,2025,clean_background,packaged,0.008851133348744928,104
year,2025,clean_background,text_overlay,-0.0005064205925628351,151
year,2025,clean_background,price_discount,-0.024865127042837738,30
year,2025,clean_background,brand_logo,5.684553953521347e-05,157
year,2025,clean_background,cta,0.017756745800027073,59
year,2025,clean_background,multiple_items,-0.004519354740790331,93
year,2025,clean_background,main_object_drink,-0.00042555073576656423,24
year,2025,clean_background,main_object_food,8.59054598385224e-05,158
year,2025,clean_background,main_object_person,-0.00016022882152569307,6
year,2025,clean_background,food_type_dessert,-0.00014919794889592372,50
year,2025,clean_background,food_type_fast_food,0.005464769313597934,24
year,2025,clean_background,food_type_healthy,0.0013286223430795828,12
year,2025,clean_background,food_type_main_dish,0.004696121812264174,42
year,2025,clean_background,food_type_snack,-0.000656381050270881,31
year,2025,clean_background,drink_type_alcohol,-0.008162821422679371,16
year,2025,clean_background,drink_type_soda_juice,-0.0018357778222115925,17
year,2025,clean_background,person_emotion_positive,-0.00016652735118078847,5
year,2025,packaged,text_overlay,0.0009778369917365479,150
year,2025,packaged,price_discount,-0.023395465652185598,14
year,2025,packaged,brand_logo,0.0002635243709575504,191
year,2025,packaged,cta,-0.006441894202330253,40
year,2025,packaged,multiple_items,-0.0061665142040519885,116
year,2025,packaged,main_object_drink,0.007779736935595079,24
year,2025,packaged,main_object_food,0.00030906226299557587,129
year,2025,packaged,main_object_person,-0.003988315721661426,45
year,2025,packaged,food_type_dessert,-0.006795295025797751,46
year,2025,packaged,food_type_fast_food,-0.005417411530307195,14
year,2025,packaged,food_type_healthy,0.013855001719089698,9
year,2025,packaged,food_type_main_dish,0.011715728693476294,26
year,2025,packaged,food_type_snack,-0.0008625510080257991,63
year,2025,packaged,drink_type_alcohol,0.005235923941318733,20
year,2025,packaged,drink_type_soda_juice,-0.002508054893472767,16
year,2025,packaged,drink_type_water_energy,-0.018665216817418926,6
year,2025,packaged,person_who_man,-0.005912773178326111,10
year,2025,packaged,person_who_multiple,-0.0008375619132036153,21
year,2025,packaged,person_who_woman,0.0006727710789277874,9
year,2025,packaged,person_emotion_positive,-0.0040450565605710705,36
year,2025,packaged,person_action_eating,0.0010042041824726666,11
year,2025,packaged,person_action_posing,-0.00010961986595728054,11
year,2025,text_overlay,price_discount,0.010180821677586405,35
year,2025,text_overlay,brand_logo,0.0005935810052647513,245
year,2025,text_overlay,cta,0.03529903383918699,85
year,2025,text_overlay,multiple_items,0.0032896841844220017,139
year,2025,text_overlay,main_object_drink,-3.595375189230673e-05,33
year,2025,text_overlay,main_object_food,-0.00044602556103621755,187
year,2025,text_overlay,main_object_person,0.00040478047726615556,56
year,2025,text_overlay,food_type_dessert,0.004946297604209446,55
year,2025,text_overlay,food_type_fast_food,0.0,35
year,2025,text_overlay,food_type_healthy,0.02182957125707571,10
year,2025,text_overlay,food_type_main_dish,-0.013418958413120874,62
year,2025,text_overlay,food_type_snack,0.00154589864874671,59
year,2025,text_overlay,drink_type_alcohol,0.0046035439182740895,37
year,2025,text_overlay,drink_type_soda_juice,-0.005499634295916983,20
year,2025,text_overlay,drink_type_water_energy,0.00014020425630781333,7
year,2025,text_overlay,person_who_man,0.0014268744344122378,13
year,2025,text_overlay,person_who_multiple,0.002048972887831142,34
year,2025,text_overlay,person_who_woman,-0.0002693194339097413,11
year,2025,text_overlay,person_emotion_positive,-0.0014639568725267908,52
year,2025,text_overlay,person_action_eating,-0.0064780554499632515,17
year,2025,text_overlay,person_action_posing,-0.00690286570769395,13
year,2025,price_discount,brand_logo,-6.250615518114079e-05,33
year,2025,price_discount,cta,0.060207450588466306,28
year,2025,price_discount,multiple_items,-0.0003206549951890534,25
year,2025,price_discount,main_object_food,-0.021464215618448062,29
year,2025,price_discount,food_type_fast_food,-0.023444762537998487,11
year,2025,price_discount,food_type_main_dish,-0.05677545078276566,11
year,2025,brand_logo,cta,0.0019989946998802024,78
year,2025,brand_logo,multiple_items,-0.0006806970739100562,157
year,2025,brand_logo,main_object_drink,-0.0013815965472752823,29
year,2025,brand_logo,main_object_food,0.00018794072454972783,199
year,2025,brand_logo,main_object_person,0.0,60
year,2025,brand_logo,food_type_dessert,0.0016908891554338987,55
year,2025,brand_logo,food_type_fast_food,0.009681960775740923,32
year,2025,brand_logo,food_type_healthy,0.00041142815626296934,15
year,2025,brand_logo,food_type_main_dish,-3.0472696556612586e-05,66
